company_id,name,website_domain,description,industry_primary,verticals,year_founded,hq_city,hq_state,hq_country,funding_total_usd,last_round_type,last_round_size_usd,last_round_date,filing_count,source,github_stars,github_activity_90d,hn_mentions,hn_points,open_job_postings,semantic_sim,stage_fit,geo_fit,traction,investor_signal,hygiene,score,pts_semantic_sim,pts_stage_fit,pts_geo_fit,pts_traction,pts_investor_signal,pts_hygiene
c_b0fd5011cf69,Modern,getmodern.ai,"Modern is consolidating the IT function into a single platform powered by secure, always-on agents who understand your business. Help desk, access, hardware, on/off-boarding, security, procurement are automated end-to-end inside the channels your team already uses (Slack, Teams, Email, Voice, WhatsApp, Telegram).",B2B,,,San Francisco,CA,US,,,,,0,yc,,,0.0,0.0,,0.31828922,0.5,1.0,0.0,0.0,0.75,36.48,12.73,10.0,10.0,0.0,0.0,3.75
c_186d3d930723,Kimpton AI,kimpton.ai,"In investment management, the final outcome isn't a deck or a memo. It's the trade. 

Kimpton is the AI-native research platform for portfolio managers. We're commoditizing the research layer and handing PMs data distilled into structured trades. 

The whole industry is fighting underperformance. Active managers trail their benchmarks, and capital keeps bleeding into passive. AI was supposed to fix that, but it hasn't. Funds either stitch together a dozen point tools or babysit general agents all day, and neither gets them to the trade. 

Kimpton goes straight to it. It ingests a fund's mandate, strategy, and positions. It runs them through our own harness and returns a structured trade proposal built for that fund. It connects to any institutional data source they already run on. And it's built to disagree, because consensus is poison for investment decisions. Instead of telling a PM what they want to hear, it surfaces the breaches and risks they'd otherwise miss. 

We're two ex-Goldman engineers and an ex-SpaceX engineer. We left to start our own quantitative systematic hedge fund. We raised $10M from a family office at 21 and 22, and scaled it to $35M over four years. We built Kimpton inside that fund, then productized the stack. 

We're live with our first institutional client, a $3.3B manager, and our first market is fundamental equity funds from $1B to $10B.

Humans make the decisions. Kimpton does everything else.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.31810844,0.5,1.0,0.0,0.0,0.75,36.47,12.72,10.0,10.0,0.0,0.0,3.75
c_4405fbbc377f,Instinct,instinct.xyz,"We believe in the next generation of finance where everyone around the world can access the global market and liquidity from the tip of their hands. 

We are building the best mobile trading app that will enable this vision. 

Hyperliquid is the house of all finance, Instinct is the app of all finance. 

Hyperliquid.",Fintech,"Artificial Intelligence, Machine Learning, Trading, Cryptocurrency",,San Francisco,CA,US,,,,,0,yc,,,,,,0.31638741,0.5,1.0,0.0,0.0,0.75,36.41,12.66,10.0,10.0,0.0,0.0,3.75
c_59fcc3558609,Bizmark,bizmark.ai,"Bizmark is the operating system for companies that make, move, or sell physical goods.

Legacy ERPs force operators into templates that don’t reflect how the business runs. As a result, decisions that directly affect revenue, margins, and service levels are made from spreadsheets, with less information than the company has, often by whoever is closest, not whoever knows best.

Bizmark solves this by connecting to the systems, inboxes, spreadsheets, documents, and the knowledge that lives in people’s heads, then turning that context into optimized decisions and automated workflows. Bizmark adapts to how each company operates, not the other way around. And customers get a working product in weeks, not years.

Some of the most innovative American companies use Bizmark to transform their operations.",B2B,"Artificial Intelligence, Manufacturing, Automation, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.31632036,0.5,1.0,0.0,0.0,0.75,36.4,12.65,10.0,10.0,0.0,0.0,3.75
c_6207a677918f,Wato,watolabs.com,"Wato gives AI agents shared memory, reusable workflows, connected tools, and living artifacts so work compounds across a team instead of disappearing into chat threads. Teams use Wato to give every agent access to trusted company context and turn useful runs into knowledge the next agent can build on.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.316231,0.5,1.0,0.0,0.0,0.75,36.4,12.65,10.0,10.0,0.0,0.0,3.75
c_2513f788bf63,Valence,valence.trade,"Valence is a unified trading platform for prediction markets. We provide infrastructure to aggregate and execute contracts across Kalshi, Polymarket, and other platforms, surface arbitrage and mispricing opportunities in real time, and give systematic traders the API and backtesting tools they need to build and execute data-driven strategies on anything.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.31554675,0.5,1.0,0.0,0.0,0.75,36.37,12.62,10.0,10.0,0.0,0.0,3.75
c_e30cc442f8bf,Arzana,arzana.com,"Arzana trains custom models on manufacturers' operational data to automate their quoting, order entry, invoicing, and other repetitive office work. We've saved our customers over $1.5M in avoided staff costs.

In the future, we'll expand into shop-floor automation, sending instructions to machinery and robots to produce the orders that our office agents processed. By 2035, we aim to fully automate 10,000 American factories.",B2B,,,New York City,NY,US,,,,,0,yc,,,,,,0.31437513,0.5,1.0,0.0,0.0,0.75,36.33,12.58,10.0,10.0,0.0,0.0,3.75
c_10bcf6d70e1a,Operon,operonsolutions.com,"Operon is the data intelligence layer for heavy industry. We ingest the messy documents a plant runs on (P&IDs, schematics, datasheets, scans) and turn them into one structured, queryable model of the facility.

On top of it, engineers query their plant in natural language and build agentic workflows for safety, compliance, and design. 

",Industrials,"Computer Vision, Manufacturing, Infrastructure",,San Francisco,CA,US,,,,,0,yc,,,,,,0.31366336,0.5,1.0,0.0,0.0,0.75,36.3,12.55,10.0,10.0,0.0,0.0,3.75
c_cfac9f92f76b,Prized,prized.dev,"Prized lets non-engineers build, deploy, and share secure internal tools with AI, no engineering required. You don't need to know where the data lives, what APIs to use, or which connectors you need. Just describe what you want (a customer lookup, a dashboard, an approval flow), and Prized builds the tool on top of the right company data inside a governed boundary.

The people who feel the pain of missing internal tools most are non-engineers. They understand the workflow best but are blocked by the software layer, so they wait on engineering, duct-tape spreadsheets together, or increasingly rip company data into Claude Code and Cursor with no thought to permissions, sharing, or governance.

Prized makes security the default, enforced in the infrastructure rather than left to whoever built the tool. Each tool gets access only to the tables and integrations it was explicitly granted, credentials are workspace-scoped so tools can't cross org boundaries, and outbound calls go through a controlled layer. 

As an employee builds and shares, a teammate forks it and re-points it at their own data, and over time the company builds up a library of governed tools it actually owns.

Hudson was founding engineer at Gander (F24, acquired by Archer), then full-stack at Suno. Marinos studied CS and ME at Stanford and was on the same Gander team.",B2B,"Developer Tools, SaaS, Productivity",,San Francisco,CA,US,,,,,0,yc,,,,,,0.31258267,0.5,1.0,0.0,0.0,0.75,36.25,12.5,10.0,10.0,0.0,0.0,3.75
c_d927091b45cf,Syntropy,syntropy.io,"Syntropy is an autonomous coding agent built for complex long-horizon tasks, that turns a feature description into a fully tested implementation. Instead of babysitting a terminal for hours writing prompts and managing context, just describe what you want, go out for lunch, and come back to a production-ready PR. Syntropy joins your Slack to send you updates, and also supports custom MCP integrations.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.312472,0.5,1.0,0.0,0.0,0.75,36.25,12.5,10.0,10.0,0.0,0.0,3.75
c_95f80df8e50d,Aktoria Robotics,aktoria.com,"Operate any robot, anywhere in the world.",Industrials,"Robotics, Enterprise Software",,San Francisco,CA,US,,,,,0,yc,,,,,,0.31204996,0.5,1.0,0.0,0.0,0.75,36.23,12.48,10.0,10.0,0.0,0.0,3.75
c_796246271362,Rudus,rudus.ai,"Rudus is an AI-powered takeoff and estimation platform enabling concrete contractors to win 3x more projects yearly. It automatically identifies every concrete structure like footings, walls, columns, and slabs on plans, eliminating the manual work and reducing estimation time by 70%. Concrete is the most-used material on earth after water, and demand is surging with the AI infrastructure boom.",Real Estate and Construction,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.31144762,0.5,1.0,0.0,0.0,0.75,36.21,12.46,10.0,10.0,0.0,0.0,3.75
c_61329848f7ef,Sidekick,textsidekick.com,"Sidekick is an AI-powered SMS assistant for frontline workers in manufacturing, auto dealerships, and retail. The idea came from Justin's father, who owns a manufacturing facility and asked him to build a tool to help with worker onboarding, training, and organizing company knowledge. Workers text questions in any language and get instant answers from their company's documents — no app, no login, works on any phone. They can send photos of equipment for instant identification or voice memos when their hands are dirty or they're wearing gloves. Managers upload documents and record video walkthroughs; Sidekick automatically generates step-by-step tutorials and a searchable knowledge base. When Sidekick can't answer, it escalates to the manager via SMS and learns from the response, getting smarter with every interaction.",B2B,"SaaS, B2B, AI Assistant",,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,,0.31132364,0.5,1.0,0.0,0.0,0.75,36.2,12.45,10.0,10.0,0.0,0.0,3.75
c_8e8990e240d1,Plena Health,plena.health,"Plena is the AI operating system for specialty medical practices. We automate the administrative workflows that keep clinics running — referrals, fax intake, scheduling, procedure compliance, and collections — end to end, across all the systems a practice already uses. Unlike point solutions that cover a slice of the problem, Plena becomes the operating layer across the entire practice, connecting the systems, teams, and workflows that keep it running. In 10 months we've grown 17x and crossed seven figures in committed ARR across six specialties and eight states, with 80% of growth through word of mouth.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.30993193,0.5,1.0,0.0,0.0,0.75,36.15,12.4,10.0,10.0,0.0,0.0,3.75
c_cfdfb9ee3f79,"Sonavex, Inc.",,,Biotechnology,,,BALTIMORE,MD,US,15000000.0,Later,15000000.0,2026-07-28,1,edgar,,,,,,0.2058699,0.6599999999999999,1.0,0.0,0.34,0.25,36.08,8.23,13.2,10.0,0.0,3.4,1.25
c_f940853d3d5e,Clara,askclara.com,"Clara is an AI primary care and longevity practice from the team that founded and grew Circle Medical to $100M in revenue.

Our mission at Clara is to add one billion years of healthspan to humanity. We do this with an AI with deep clinical knowledge, coupled with the ability to sift through medical data to detect trends and patterns that could be missed.

Unlike Claude or ChatGPT, Clara can see your medical data and then act. Chat with Clara as you would a doctor and Clara can help with you make sense of symptoms, get medication refills, order and understand labs, and achieve health goals. Medical recommendations are preliminary until one of our human medical providers in the loop reviews and approves them.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.30569294,0.5,1.0,0.0,0.0,0.75,35.98,12.23,10.0,10.0,0.0,0.0,3.75
c_c43f1ab4d879,Enjamb Labs,enjamb.ai,"Enjamb runs the entire drug program for biopharma teams, from discovery to FDA approval. Pharma runs on decades of closed legacy systems like Benchling, Veeva, Medidata, and SAS, with no AI layer and no MCP to connect agents to them. 

So we built that connection layer in one platform. Our agents run on top of their existing systems and data, with no migration, and do the work across the whole program: clinical evidence, trial design, statistical programming, and regulatory submissions. 

In just 3 weeks since launch, we're already being used by 500+ employees at top pharma companies, including Johnson & Johnson, AbbVie, Bristol Myers Squibb, Merck & Sanofi.",B2B,"Artificial Intelligence, SaaS, B2B, Biotech, Automation",,San Francisco,CA,US,,,,,0,yc,,,,,,0.30459055,0.5,1.0,0.0,0.0,0.75,35.93,12.18,10.0,10.0,0.0,0.0,3.75
c_3a969717449a,Huscarl,huscarl.io,"Huscarl is building an autonomous AI actuary to enable self-insurance for corporations.

Large companies use insurance subsidiaries (""captives"") to self-insure their risks. Some of these captives are larger than regional insurers. We provide them the actuarial and modeling layer to operate and grow.

We're building a future where self-insurance is the default, and commercial insurance the exception. This is the best way to solve the inefficiencies of the $1T corporate insurance market.",Fintech,,,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,,0.3045029,0.5,1.0,0.0,0.0,0.75,35.93,12.18,10.0,10.0,0.0,0.0,3.75
c_bf8da34c864c,SubVysion,subvysion.com,"We build centimeter-accurate 3D maps of underground utilities, to help construction contractors dig safer and faster. With underground intelligence, contractors can avoid utility strikes, which cause $30B in damages and 20 deaths every year in the US.",Real Estate and Construction,"Augmented Reality, Construction",,San Francisco,CA,US,,,,,0,yc,,,,,,0.3016334,0.5,1.0,0.0,0.0,0.75,35.82,12.07,10.0,10.0,0.0,0.0,3.75
